id,proj_comment_id,request_id,in_reply_to,patchset_id,file_name,line_number,author_id,written_on,message,project_url,asbosu,toufique,jake,final_rating,consensus,neutral_without_consensus
1196,AAAAdn%2F%2F%2FZw%3D,3181,AAAAdn%2F%2F%2FaI%3D,4,src/southbridge/intel/i82801gx/lpc.c,50,1000196,5/3/2013 16:55,"Ok, I found an abandoned change in Gerrit from KyÃƒÂ¶sti [2], where Stefan commented this.

Ã‚Â»On ich7 / i945 pmbase is already set in romstage... Please drop #if 0 code...Ã‚Â«

Guess that justifies a comment so it is clear when comparing `lpc.c` from different PCHs.

[2] http://review.coreboot.org/#/c/302/8/src/southbridge/intel/i82801gx/lpc.c",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1197,da6ed579_12d80d53,7905,NULL,3,payloads/libpayload/libc/malloc.c,185,1000046,12/31/2014 5:08,"if that's a uintptr_t, then you again don't need this double cast.",https://review.coreboot.org/#/c/,-1,0,-1,-1,0,Inc
1198,da6ed579_f27d3ee8,7878,NULL,1,src/arch/x86/init/romstage.ld,37,1000079,12/20/2014 7:51,Are these redundant copies of those in arch-agnostic lib/romstage.ld ?,https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1199,fa69d971_4c901d96,7780,fa69d971_0c26a5ba,3,src/mainboard/amd/Kconfig,47,1000435,12/11/2014 6:45,"But that isn't true now is it, because only

 vendorcode/amd/pi/00730F01/Lib/amdlib.c

and blob friends have:

 __attribute__((optimize(""Os"")))",https://review.coreboot.org/#/c/,-1,0,-1,-1,0,Inc
1200,AAAADH%2F%2F%2F9U%3D,737,NULL,1,src/arch/x86/lib/memset.c,52,1000016,3/6/2012 6:32,"I'd prefer if sizeof(x) was used throughout, instead of sizeof(op_t). As a bonus, op_t would only occur once (in the variable declaration) and then the typedef could easily be removed.",https://review.coreboot.org/#/c/,0,0,0,0,1,Inc
1201,AAAAEX%2F%2F%2BnA%3D,1227,NULL,1,ep_engine.h,1163,1000013,7/18/2010 20:38,"well, it's not really now... here... but that's okay",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1202,ec569544_a631b818,43949,NULL,5,src/views/view_group.c,1947,1000161,12/11/2014 12:34,"Don't set the `idx_type` for now, as it may also contain internal errors (I would leave the code path in couchdb for dealing with it though, so that I can add it later.",http://review.couchbase.org/#/c/,-1,-1,0,-1,0,Inc
1203,b84131d9_9fa97379,32993,NULL,9,pytests/clitest/couchbase_clitest.py,889,1000325,2/3/2014 11:19,"what means ""error_expected"" = ""create"". It's means there are nor error? then it's better to use None by default for self.input.param(""error-expected"", None)

and you set string in error_expected by default value is boolean. python allows it but it's not good to change the type of variable",http://review.couchbase.org/#/c/,-1,-1,-1,-1,1,Inc
1204,AAABkn%2F%2F938%3D,10474,NULL,12,src/handler.c,315,1000201,11/4/2011 7:46,"What status is the best here? I cannot use status from the current response here,  also I don't know status of the other responses here.",http://review.couchbase.org/#/c/,-1,-1,0,-1,0,Inc
1205,AAABjn%2F%2F%2B3g%3D,9859,AAABjn%2F%2F%2B8A%3D,1,couchbase/couchbaseclient.py,216,1000201,10/5/2011 12:14,"Interesting. The ruby client have similar feature, but it  doesn't touch the packet (the user should explicitly specify which conversion he'd like to apply to value). I think your solution is good enough. Is it possible to generalize such flag so that I can mark the keys as 'marshalled'. But such generalization won't be portable between clients because all of them use different formats.

Another good feature which is connected to value formats is flag which will says that the value is a valid document (json hash) because in this case the client could decide to map it to some high-level object",http://review.couchbase.org/#/c/,0,1,0,0,0,Ex
1206,f6a748bd_de90093e,46941,NULL,5,pytests/breakpad/verifydumptests.py,21,1000966,3/26/2015 9:08,No!! More sleeps!! I think we're up to 22 seconds now!,http://review.couchbase.org/#/c/,-1,-1,-1,-1,1,Inc
1207,d1c7ae62_4c7298fa,46406,NULL,1,pytests/sg/sginstalltests.py,28,1000325,2/5/2015 8:18,now the test doesn't install SG at all. it will fall on the first run if SG is already installed on vm.,http://review.couchbase.org/#/c/,0,-1,-1,-1,0,Inc
1208,AAABu3%2F%2F5Yo%3D,19408,NULL,3,priv/public/js/buckets.js,748,1000320,8/15/2012 16:13,"Currently, bucket name cannot contain symbols from html. That is why I remove escaping.",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1209,6ec60fdb_284343b8,31005,NULL,4,conf/py-4node-sanity.conf,30,1000319,12/10/2013 23:17,Please add more functional/features tests on this conf file when you add the rest of the code.,http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1210,6198e7f5_705df8e5,34688,NULL,10,secondary/docs/design/markdown/projector_design.md,93,1000533,3/26/2014 18:35,"Just to be clear. The projector does not dictate the port number of the end point.  During handshake, the indexer or coordinator tells the projector the endpoint.",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1211,AAABln%2F%2F3%2Bk%3D,15041,NULL,1,couch-kvstore/couch-kvstore.cc,1257,1000309,4/20/2012 0:46,"Is it better that we add one line comment like ""if set failed, must return -1 ...""",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1212,b8a5b1c8_4e17db48,33056,b8a5b1c8_73284898,1,src/ep_engine.cc,4053,1000097,1/31/2014 22:51,"Okay, then we will keep them in an engine stats request.",http://review.couchbase.org/#/c/,0,1,0,0,0,Ex
1213,3b4d4010_613092f2,36074,3b4d4010_de72a10e,3,secondary/indexer/mutation_queue_atomic.go,132,1000490,4/22/2014 17:59,I want the next item to be dequeued when the previously dequeued item has been consumed by the caller (as there is no facility to enqueue an item again). So I am using the unbuffered channel for this synchronization.,http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1214,5df835d2_83737e1e,58045,NULL,1,tests/gtest_tests.cc,362,1000966,1/4/2016 12:11,"You shouldn't need this - I have a patch in flight to our gtest - see https://github.com/daverigby/gtest/tree/clang_analyzer which will make the GTest asset macros ""understood"" by clang analyser.",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1215,f6bbc838_23e882e3,49480,f6bbc838_83432e22,9,src/forest-kvstore/forest-kvstore.cc,93,1000097,4/14/2015 21:58,"My point is that let's maintain our own configs even fi they are the same as the default ones, and change them soon by considering various factors including perf results.",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1216,d1d32e45_01fe3b29,46748,NULL,1,src/mapreduce/mapreduce.cc,557,1001000,2/13/2015 3:16,change the error message to reflect that key size is big.,http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1217,bdd3f145_164c5c79,56613,NULL,2,src/filemgr.cc,2905,1000097,11/4/2015 2:12,"hmm, I'm concerned about the lock contention in this function. As multiple threads will likely invoke this function, this can affect the CRUD performance. Can we simply use an atomic variable for each latency stat?",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1218,db742d44_8ef5bb0e,51515,dbd8ad6d_a8508738,7,src/ep_engine.h,363,1000097,5/30/2015 0:06,"If we agree to always treat a single number as JSON even if the client doesn't enable datatype support, then we can always set its datatype to JSON regardless of that.",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1219,f6bbc838_64157052,49802,NULL,1,perfrunner/helpers/cbmonitor.py,101,1000966,4/16/2015 16:22,"Why can't these just be run locally? I think it would be still quite useful to get net, iostat even if you're running on the local machine.",http://review.couchbase.org/#/c/,0,-1,0,0,0,Ex
1220,ec0695ce_604f086d,44954,NULL,1,auditd/src/auditd.cc,580,1000002,1/6/2015 13:56,"You need to do error detection etc.. Perhaps its easier to just build up a single buffer, and then call a single function to write everything to disk so that you have a single place to add file IO error detection (and logging).",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1221,5df835d2_e6c80000,57656,NULL,6,src/menelaus_web.erl,507,1000208,1/4/2016 20:00,"Our convention here is to have URL like this:

/node/controller/reloadCertificate",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1222,3b4d4010_befc7568,36074,NULL,3,secondary/indexer/mutation_queue_atomic.go,29,1000485,4/22/2014 10:25,Just a suggestion: May be we can pass both channels as arguments ?,http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1223,15c5ad78_59bd6306,35600,NULL,11,src/couch_upr/src/couch_upr_consumer.erl,399,1000161,6/2/2014 12:40,I think the per stream flow control won't be implemented. Please double check with Mike and remove this code in case it won't be implemented (and update/get the spec updated).,http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1224,9d254dab_b631895b,54337,NULL,4,Src/Couchbase/IO/Operations/OperationBase.cs,397,1000327,8/14/2015 8:30,do you need to expose this at all operation base level? since just the mutations will ever have it.,http://review.couchbase.org/#/c/,0,-1,0,0,0,Ex
1225,3510f13d_c08c52d7,37016,NULL,4,daemon/memcached.c,128,1000002,5/14/2014 4:15,(btw. this field will occupy 7 bytes for our 64 bit builds no matter what due to alignment for the next variable),http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1226,f6df48f0_89444d60,48138,NULL,2,pytests/xdcr/xdcrnewbasetests.py,1543,1000673,3/12/2015 1:15,every bucket needs to have its own gen to avoid sharing updates/deletes with other buckets.,http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1227,AAAB%2FX%2F%2F9AA%3D,19705,AAAB%2FX%2F%2F9fg%3D,7,cbtestlib/memcached/helper/data_helper.py,19,1000307,9/1/2012 14:12,"obviously. but in future patches.

there is general convention regarding order of import statements:

1. standard library imports

2. related third party imports

3. local application/library specific imports

eventually we will follow this rule.",http://review.couchbase.org/#/c/,0,0,-1,0,0,Ex
1228,AAABun%2F%2F8NE%3D,18618,NULL,2,stored-value.hh,572,1000309,7/24/2012 0:40,"I think it is probably cleaner to put CAS change in the caller rather than del() here.  The caller knows it is a normal deletion or delWithMeta(). The del() here is a generic function and should not take care of CAS issues. 

Also, is it better to get a brand new CAS here? What is the point to increment the CAS for a normal deletion? CAS is a token, it is not meant to be incremented/decremented. We grab a new CAS for other operations, seems not quite consistent to me to increment it here.",http://review.couchbase.org/#/c/,0,-1,0,0,0,Ex
1229,55fc80ec_4283f609,33576,55fc80ec_1fd147ce,2,src/upr-consumer.h,102,1000491,2/26/2014 21:48,"sounds good. will update once the dependence:
http://review.couchbase.org/#/c/33453/ is merged.",http://review.couchbase.org/#/c/,0,1,1,1,0,Inc
1230,5d103595_437c262d,55169,5d103595_c303f6c2,34,tests/testapp/testapp.cc,393,1000002,9/23/2015 12:53,"Agree, (it was not added as part of this patch, but I'll fix it). Hopefully we'll be able to completely get rid of these parameters...",http://review.couchbase.org/#/c/,1,1,1,1,1,Inc
1231,AAABu3%2F%2F7jY%3D,19288,NULL,3,pytests/xdcr/rebalanceXDCR.py,286,1000325,8/7/2012 18:09,"increment out is extra here, you can use num_rebalance everywhere",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1232,c0d8ba6d_7153b299,53147,c0d8ba6d_910e1eaf,3,src/dcp/consumer.cc,219,1000338,7/13/2015 23:36,"I could directly call processBufferedMessages here, but I did it this way to avoid duplicate code (for the logging) here and in the instance below.",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1233,f6f3c8e7_2f5a69fe,48852,f6a748bd_c45cbcfc,1,secondary/logging/logging.go,294,1000266,3/28/2015 7:44,Sorry. I did not closely looked into log date part. Thanks for this patch,http://review.couchbase.org/#/c/,1,1,0,1,0,Inc
1234,7db419fc_ff609be4,56227,NULL,1,src/access_scanner.cc,146,1000097,10/19/2015 21:29,I think it is better to pass AccessScanner reference to the constructor instead of checking NULL here.,http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1235,bdde9125_2422d67b,56046,bdde9125_24dc966b,1,daemon/config_parse.cc,1028,1000002,10/13/2015 11:56,"If you look at the previous version of the code we returned true if the new one didn't contain ""engine""

I just noticed that I need to nuke out the engine params from setting :D",http://review.couchbase.org/#/c/,1,1,1,1,1,Inc
1236,cc1ab002_fa9e8510,42319,NULL,7,src/dcp-backfill-manager.cc,104,1000097,11/4/2014 1:53,"See my comment below. I think we should grab a lock at the beginning of this function, and don't need to use atomic variables inside scannBuffer and buffer instances.",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1237,AAABlX%2F%2F8%2Bo%3D,13177,NULL,1,src/retry.c,30,1000002,2/11/2012 9:01,This is not following the style for the other source files,http://review.couchbase.org/#/c/,-1,-1,-1,-1,1,Inc
1238,cc6ab0d8_3df0f756,41302,cc6ab0d8_fa17e558,3,couchbase/__init__.py,94,1000292,10/10/2014 18:02,Non-standard ports (And other more exotic configs) now have their own section that I've added in this commit,http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1239,fd1569d0_2caccbd6,59796,NULL,4,secondary/indexer/array.go,101,1000266,2/11/2016 20:04,"In my opinion this function is not required. ArrayIndexItems function can return one more array called counts (count for each entry).

NewSecondaryIndexEntry() method can be added with one more arg count.
During index inser,

you just need to iterate through itms, counts := ArrayIndexItems() and encode as NewSecondaryIndexEntry(itm,count)",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1240,dbc42d2a_176b9ebb,50592,NULL,1,Src/Couchbase.Tests/CouchbaseBucket_Async_Tests.cs,550,1002095,5/5/2015 15:33,"started implementing the test with existing key, then acquiring relevant byte[ ], to be continued",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1241,35c0f167_5a59d526,37563,35c0f167_7a35b9d6,2,src/bucketconfig/bc_cccp.c,177,1000292,5/25/2014 7:06,"but, that is supposed to be there. I think it's confusing having some functions being vbucket_* and some others being lcbvb_* -- so that's why the comment is there, so I can fix this up at a later commit. Let me do that right now actually.. http://www.couchbase.com/issues/browse/CCBC-431",http://review.couchbase.org/#/c/,-1,-1,-1,-1,1,Inc
1242,db8c2d4b_4e92b39a,51075,NULL,3,src/wal.cc,789,1000931,5/16/2015 14:11,"In this case, we only need to set it (item->old_offset) to zero, because _wal_flush_cmp() function compares 'item->offset' instead when 'it->old_offset' is zero. Thanks.",http://review.couchbase.org/#/c/,1,1,0,1,0,Inc
1243,98f2ad15_243196e9,33259,NULL,1,src/forestdb.c,834,1000097,2/11/2014 23:30,"We can address it in a separate commit, but I rather use only one approach for the compaction instead of having a sorted compaction as an option. Sorting will be expensive especially when we have a large number of items. If we don't have not much performance gain, I rather use an unsorted option.",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1244,AAACAH%2F%2F%2FdA%3D,21852,NULL,4,ivy/ivysettings.xml,30,1000136,10/26/2012 19:03,"Most of the spring stuff looks like it can be found in the default m2 repo. Why do we need this? Also, milestone is wrong here.",http://review.couchbase.org/#/c/,-1,-1,-1,-1,1,Inc
1245,AAABIX%2F%2F%2FO8%3D,4709,NULL,1,deps/menelaus/priv/public/index.html,904,1000093,2/24/2011 22:30,"Shouldn't the URL changed to couchbase.com as well.
I see this in few other places as well.",http://review.couchbase.org/#/c/,-1,0,0,0,0,Ex
1246,AAAAAn%2F%2F%2Ft4%3D,49,NULL,2,ep_extension.cc,119,1000003,5/13/2010 14:21,"sizeof("""") includes the trailing '\0'. Couple more of this",http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1247,0932edd2_adf1e96b,30033,0932edd2_0dd835ed,1,RELEASE_NOTES.markdown,56,1000292,11/5/2013 16:19,"That bit can go as well, but it's copied from the commit message - the primary goal of the commit is to ensure that things don't crash, however there was an attempt at making the fix work with the least slowdown. Perhaps that bit can go out and just mention the stuff about re-entrancy :)",http://review.couchbase.org/#/c/,1,1,1,1,1,Inc
1248,ec569544_80161c05,44069,NULL,6,src/forestdb.cc,2654,1000097,12/9/2014 21:11,We also need to check the return value from wal_commit as well.,http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1249,f68f487a_5bea269c,49446,f68f487a_1bfc9ea8,1,replication_manager/msg_utils.go,818,1000320,4/9/2015 21:33,"I have tested it with this change everything works as expected. I have nothing to say in addition to your words. Give me one day, I will try to figure out tomorrow",http://review.couchbase.org/#/c/,0,1,1,1,0,Inc
1250,a4f3c8e8_72d3b603,28080,NULL,1,ext/couchbase_ext/plugin_common.c,132,1000292,8/9/2013 15:47,SO_REUSEADDR is best used in conjunction with SO_LINGER,http://review.couchbase.org/#/c/,0,0,0,0,1,Inc
1251,a03906b6_4d2079a4,53989,NULL,2,pipeline_svc/statistics_manager.go,1141,1002062,8/1/2015 5:29,"fix for the following panic

panic: runtime error: invalid memory address or nil pointer dereference
[signal 0xc0000005 code=0x1 addr=0x0 pc=0x6f42d7]

goroutine 41 [running]:
github.com/couchbase/goxdcr/pipeline_utils.GetSourceVBMapForReplication(0x393b10, 0xc08203c118, 0x393b60, 0xc08200bda0, 0x0, 0xc082027400, 0xc082a5dda0, 0x0, 0x0)
        C:/Jenkins/workspace/sherlock-windows/couchbase/goproj/src/github.com/couchbase/goxdcr/pipeline_utils/pipeline_utils.go:37 +0x6a7
github.com/couchbase/goxdcr/pipeline_svc.UpdateStats(0x393b10, 0xc08203c118, 0x393b60, 0xc08200bda0, 0x394238, 0xc0820d0280, 0xc082027400)
        C:/Jenkins/workspace/sherlock-windows/couchbase/goproj/src/github.com/couchbase/goxdcr/pipeline_svc/statistics_manager.go:1137 +0x173
github.com/couchbase/goxdcr/replication_manager.(*replicationManager).checkReplicationStatus(0xcc31e0, 0xc08211a690)",http://review.couchbase.org/#/c/,0,-1,0,0,0,Ex
